author_name,condition,display_family_label,internal_family_label,minutes_elapsed,model_display,model_family,n_agents,normalized_time,record_id,roster_name,run_id,run_uid,scale,topic,topic_id
agent_pi,dom-agi,Single-model final runs,single_model_final,56.4592,GPT-5,gpt-5,30,0.950205,3feb493a2e73bf15b0cec92947aa0ed9b968aa2a,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_kappa,dom-agi,Single-model final runs,single_model_final,56.472,GPT-5,gpt-5,30,0.950421,1258acf34356691e01c7f2234a5fac1d11aa6086,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_beta,dom-agi,Single-model final runs,single_model_final,56.4806,GPT-5,gpt-5,30,0.950566,b22d1d2b050ed3ed016b5b8ff4debe1ed15b3684,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_iota,dom-agi,Single-model final runs,single_model_final,56.6735,GPT-5,gpt-5,30,0.953812,9ed17ab4948503d3c1fd9611a6a8424aacef52aa,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_phoenix,dom-agi,Single-model final runs,single_model_final,56.6778,GPT-5,gpt-5,30,0.953884,3b6de9ffc6c2bd23bde8d70c98826caa92f93773,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_nyx,dom-agi,Single-model final runs,single_model_final,56.6956,GPT-5,gpt-5,30,0.954184,1090ec31e65dc42599bf3d67c2ad6a3d56329e55,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_rho,dom-agi,Single-model final runs,single_model_final,56.7124,GPT-5,gpt-5,30,0.954467,678aa32e19c0eeb2263dc6057165fb5a6f0d4c4d,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_delta,dom-agi,Single-model final runs,single_model_final,56.7174,GPT-5,gpt-5,30,0.954552,57aadd887a2320de2beee8c3a5f94ea5a91cd7b3,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_phi,dom-agi,Single-model final runs,single_model_final,56.7883,GPT-5,gpt-5,30,0.955745,e28935520cc96cbd091f6c509244da6bfd3807fb,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_mu,dom-agi,Single-model final runs,single_model_final,56.9118,GPT-5,gpt-5,30,0.957823,1b59eac9111bf1f5f7cdfe922e5f6037ccca99dc,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_nu,dom-agi,Single-model final runs,single_model_final,56.9788,GPT-5,gpt-5,30,0.95895,f3a928e051a88a3e2ca2c4a2d3cc0964a213986c,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T02,1
agent_omega,dom-agi,Single-model final runs,single_model_final,57.0168,GPT-5,gpt-5,30,0.959591,a24cf97ca4237b8b28efe3cfd91e99f72c88aa67,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_lambda,dom-agi,Single-model final runs,single_model_final,57.0766,GPT-5,gpt-5,30,0.960596,26b37f928aec92ea0f0b3acba0a5e398131c03b6,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_alpha,dom-agi,Single-model final runs,single_model_final,57.0856,GPT-5,gpt-5,30,0.960748,1c8c0d90883a2b30a002abe619661a0e14243345,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_orion,dom-agi,Single-model final runs,single_model_final,57.1199,GPT-5,gpt-5,30,0.961326,6895493bc8b1994ccd619117e9ef8ce2a7afe0b9,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_atlas,dom-agi,Single-model final runs,single_model_final,57.1804,GPT-5,gpt-5,30,0.962344,d701adc4447f6b6b91363ded3911c7a8ad69fc25,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_selene,dom-agi,Single-model final runs,single_model_final,57.3522,GPT-5,gpt-5,30,0.965235,48d3fec7dc38bfd95a1ae8477bd4d75cd546fa1f,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_theta,dom-agi,Single-model final runs,single_model_final,57.3719,GPT-5,gpt-5,30,0.965566,70e785f6ec7769756395ba2eb30ccdab052e3527,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T10,9
agent_phoenix,dom-agi,Single-model final runs,single_model_final,57.3892,GPT-5,gpt-5,30,0.965857,6484350c223542e055689ea9d082f0a8c9ff160a,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_upsilon,dom-agi,Single-model final runs,single_model_final,57.4174,GPT-5,gpt-5,30,0.966332,7f9941cab86be84696a360b4d7b51e1e270baeee,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_helios,dom-agi,Single-model final runs,single_model_final,57.462,GPT-5,gpt-5,30,0.967083,c45e8263fb867a035fd7ef2ebd10eb23ad785eb0,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T10,9
agent_beta,dom-agi,Single-model final runs,single_model_final,57.4688,GPT-5,gpt-5,30,0.967197,31e8bb306d31178c8686310a447d39b380e3fead,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_kappa,dom-agi,Single-model final runs,single_model_final,57.4813,GPT-5,gpt-5,30,0.967408,9854d2ccd6fea555b9ef50b8e06b134f208af38a,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_tau,dom-agi,Single-model final runs,single_model_final,57.522,GPT-5,gpt-5,30,0.968093,5959d90dbd9ce20756af14f60ebc41fe832ad712,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_delta,dom-agi,Single-model final runs,single_model_final,57.5843,GPT-5,gpt-5,30,0.969141,a354feda113ee6090449a79c838945ccf7ad958c,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_tau,dom-agi,Single-model final runs,single_model_final,57.614,GPT-5,gpt-5,30,0.969642,bd4db32b53cbabd0d59e6d5968e79773c02a826c,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_rho,dom-agi,Single-model final runs,single_model_final,57.6734,GPT-5,gpt-5,30,0.97064,78fdd07ce18a249db2004069b0f9c6f4943e4563,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_zeta,dom-agi,Single-model final runs,single_model_final,57.6876,GPT-5,gpt-5,30,0.97088,9fee0c4b965ec43f9efbf4f28933d4a7c3d5ce0d,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_pi,dom-agi,Single-model final runs,single_model_final,57.8432,GPT-5,gpt-5,30,0.973498,47dde51f94d4228326feeb6e106395c25f623a86,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_phi,dom-agi,Single-model final runs,single_model_final,57.8829,GPT-5,gpt-5,30,0.974166,32193eb33b1c8dae9f0b7c26c3b69bd0f6828d91,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_gamma,dom-agi,Single-model final runs,single_model_final,57.912,GPT-5,gpt-5,30,0.974655,778e2d2d3e8e6ef6c234cabdb818b63f04debad0,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_nyx,dom-agi,Single-model final runs,single_model_final,57.9234,GPT-5,gpt-5,30,0.974848,4d4887d59c8ad9c086e8df6faf2d212da5869b1d,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T10,9
agent_mu,dom-agi,Single-model final runs,single_model_final,57.9423,GPT-5,gpt-5,30,0.975166,477b19a84278b53e5406461e43549df548f85e1b,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_nu,dom-agi,Single-model final runs,single_model_final,57.9937,GPT-5,gpt-5,30,0.976031,75e63aa4f98a23ee8d0e026b54604a57e16b81a2,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T02,1
agent_lambda,dom-agi,Single-model final runs,single_model_final,58.003,GPT-5,gpt-5,30,0.976188,87da02169e287ffa15206375584edb80a72c3a74,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_alpha,dom-agi,Single-model final runs,single_model_final,58.0687,GPT-5,gpt-5,30,0.977294,4715ddb654acbfa4925234057832395ef68221c3,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_orion,dom-agi,Single-model final runs,single_model_final,58.0845,GPT-5,gpt-5,30,0.977559,d5dc60758647f1d920ee92abed6f51a2260056b7,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_omega,dom-agi,Single-model final runs,single_model_final,58.1079,GPT-5,gpt-5,30,0.977952,4c8172d48e272dff19c5e60b0616aaf2692ae652,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_selene,dom-agi,Single-model final runs,single_model_final,58.1572,GPT-5,gpt-5,30,0.978783,fe935cfbb3a8265be5bf6d51206fd81af01aa3d5,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_atlas,dom-agi,Single-model final runs,single_model_final,58.2054,GPT-5,gpt-5,30,0.979593,d94cf850c087f749eb42bd73c06c30b3bd3fe93c,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_upsilon,dom-agi,Single-model final runs,single_model_final,58.2212,GPT-5,gpt-5,30,0.97986,fe4cc48ef8a616f795dd95d2ac48842a201678e8,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_omicron,dom-agi,Single-model final runs,single_model_final,58.3102,GPT-5,gpt-5,30,0.981359,b1d4fe9cdafe235922ee22b300f1da75305f2e50,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_kappa,dom-agi,Single-model final runs,single_model_final,58.3668,GPT-5,gpt-5,30,0.982309,b35f5e017ccb7259a59b78cb442d73f60ac5137b,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_pi,dom-agi,Single-model final runs,single_model_final,58.3918,GPT-5,gpt-5,30,0.98273,1dfe214ff344a20acf9018c291e5baa42e72f324,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_phoenix,dom-agi,Single-model final runs,single_model_final,58.4013,GPT-5,gpt-5,30,0.982891,13a24cc103ed8495711f21e8bb940c0601265100,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_theta,dom-agi,Single-model final runs,single_model_final,58.4056,GPT-5,gpt-5,30,0.982963,6f0d518a82aca514484cdbed72a7f07e2b0388b2,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T10,9
agent_delta,dom-agi,Single-model final runs,single_model_final,58.5292,GPT-5,gpt-5,30,0.985043,3006c5b5431aed7cade606a15c85092231caa4f5,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_tau,dom-agi,Single-model final runs,single_model_final,58.5389,GPT-5,gpt-5,30,0.985206,395329403ef5a67c226efbb6f5108eb7574c31f4,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_beta,dom-agi,Single-model final runs,single_model_final,58.706,GPT-5,gpt-5,30,0.988018,640bf3a5a92793bad059e9dbd199b40961009c5b,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_iota,dom-agi,Single-model final runs,single_model_final,58.8195,GPT-5,gpt-5,30,0.989929,68559487aff315729298197d9cb0ce003fce209b,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_zeta,dom-agi,Single-model final runs,single_model_final,58.8231,GPT-5,gpt-5,30,0.98999,5cedf534d2e4e7013263a639e0dc7bccdf8a0f8d,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_phi,dom-agi,Single-model final runs,single_model_final,58.8451,GPT-5,gpt-5,30,0.99036,3b451a0d98335b99a861d033a8913cac37e4fc04,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_helios,dom-agi,Single-model final runs,single_model_final,58.875,GPT-5,gpt-5,30,0.990864,1b9ffacb0b7634a3ee88f48856af0fe18b7d5134,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_nyx,dom-agi,Single-model final runs,single_model_final,58.8783,GPT-5,gpt-5,30,0.990919,ecec774c3ddd344a03069e40da6e90af2e6a22aa,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_rho,dom-agi,Single-model final runs,single_model_final,58.9091,GPT-5,gpt-5,30,0.991438,f1b9f047cdb0fc39e208da64ad62ffa37057a4ae,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T09,8
agent_mu,dom-agi,Single-model final runs,single_model_final,58.9348,GPT-5,gpt-5,30,0.99187,0842bcda80e851cda01ba754b9ae09e1b0380972,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T10,9
agent_lambda,dom-agi,Single-model final runs,single_model_final,58.9361,GPT-5,gpt-5,30,0.991891,780450502f9063371c55c5ddb6e3963828998a77,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_phi,dom-agi,Single-model final runs,single_model_final,58.9473,GPT-5,gpt-5,30,0.992081,0b6bd3c47e50550496319f886dae88773e0b91f9,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_eta,dom-agi,Single-model final runs,single_model_final,58.9531,GPT-5,gpt-5,30,0.992178,27731b8f3ff75e79d399c626f1d894afd0191038,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_nu,dom-agi,Single-model final runs,single_model_final,58.9788,GPT-5,gpt-5,30,0.99261,12504f966865a9be0cbcc53d824f565dea666b57,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T02,1
agent_omega,dom-agi,Single-model final runs,single_model_final,58.9844,GPT-5,gpt-5,30,0.992704,0ce43359778dfdab5fe9542bf18ed7d2212630e4,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_orion,dom-agi,Single-model final runs,single_model_final,59.0823,GPT-5,gpt-5,30,0.994352,94db03a3eed5203bbfa2f180fd52a6243471ef38,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_omicron,dom-agi,Single-model final runs,single_model_final,59.1101,GPT-5,gpt-5,30,0.994819,62e116c44150bc7e4449f36b6db74d57a1ce3053,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_selene,dom-agi,Single-model final runs,single_model_final,59.2283,GPT-5,gpt-5,30,0.99681,6037ee406e2cfafe6c0e4b19b3c3f1a4a302a781,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_atlas,dom-agi,Single-model final runs,single_model_final,59.2435,GPT-5,gpt-5,30,0.997065,9170c69280147a21a479c709b7bfa40629dde0a3,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_beta,dom-agi,Single-model final runs,single_model_final,59.3046,GPT-5,gpt-5,30,0.998093,67d94b5499dfb74488d636515c80843642510d57,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_kappa,dom-agi,Single-model final runs,single_model_final,59.3283,GPT-5,gpt-5,30,0.998492,8a99b57542d215c8f5a9be5a6bf2d9b464696f54,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_upsilon,dom-agi,Single-model final runs,single_model_final,59.3387,GPT-5,gpt-5,30,0.998667,205822df09b64bed74a1493e47a5df47e27697da,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T03,2
agent_phoenix,dom-agi,Single-model final runs,single_model_final,59.3728,GPT-5,gpt-5,30,0.999241,a6760d115f2fbab209d2682c1479a28da93f60fb,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_pi,dom-agi,Single-model final runs,single_model_final,59.4179,GPT-5,gpt-5,30,1.0,cafb63d294572e68b078749145905e6af8c62cbf,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,T05,4
agent_beta,mag1,Base model as tool,base_model_as_tool,0.0,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.0,551098e7d75472a5fa7fd4fcb1501aa8055b12ba,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T09,8
agent_delta,mag1,Base model as tool,base_model_as_tool,0.246,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.00429,00d3ab50f06f4fe362f1ae5d57252292e6950060,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_gamma,mag1,Base model as tool,base_model_as_tool,0.2594,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.004522,4a3491d1229bbbc14333c444107090f52a371d03,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T09,8
agent_eta,mag1,Base model as tool,base_model_as_tool,0.4198,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.00732,461572b14a5d641a81d8384ea6f799eb13aab2e6,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_epsilon,mag1,Base model as tool,base_model_as_tool,0.4524,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.007888,c794faef794c46374f6271f4c0be10fd690281ba,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_zeta,mag1,Base model as tool,base_model_as_tool,0.4539,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.007914,29d5acd313a55a1152666afda12b75052418a805,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T09,8
agent_theta,mag1,Base model as tool,base_model_as_tool,0.4664,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.008131,9c87220a5391a9b58955d6fb258df53ba762cd74,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T09,8
agent_iota,mag1,Base model as tool,base_model_as_tool,0.5123,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.008933,f60bf1997fd2b25417566ff4ac7c76ca2e7fad55,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_kappa,mag1,Base model as tool,base_model_as_tool,0.7888,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.013753,cb0f6bcd2f753479b84d465d4f63c4d7f2a746ea,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T08,7
agent_alpha,mag1,Base model as tool,base_model_as_tool,0.9011,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.015712,4ec270143b40928b89c4a2c9d90ede050373e40f,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_kappa,mag1,Base model as tool,base_model_as_tool,1.4763,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.025741,c1345e05b0cf4ece1147bd56bfdbbf85133b17df,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_epsilon,mag1,Base model as tool,base_model_as_tool,1.492,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.026016,59c97dde6f9e1a8d46b4c9260de9e8000b9c62da,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T10,9
agent_gamma,mag1,Base model as tool,base_model_as_tool,1.5647,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.027283,5c469f9edb686c5d866d22ace4348ce82e2b6897,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_eta,mag1,Base model as tool,base_model_as_tool,1.6263,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.028358,4514620310b421739ad795d870432c0b8c5530ed,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_iota,mag1,Base model as tool,base_model_as_tool,1.6611,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.028963,581d91117c8e046f4cf47852b662e00e3018a51a,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_gamma,mag1,Base model as tool,base_model_as_tool,1.8159,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.031663,68220c124a4b7b2ac026815644232a3e4649c2c4,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_zeta,mag1,Base model as tool,base_model_as_tool,1.8562,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.032365,0f4fa314a55720e45e605c5c21d4db380ab4f399,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_alpha,mag1,Base model as tool,base_model_as_tool,1.9609,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.03419,02cc121f69254b8c8e30d3f18cdec29cdf8bd849,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_eta,mag1,Base model as tool,base_model_as_tool,2.0591,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.035903,01b8de2f95623a10e1140fc5f392804d281085dd,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_beta,mag1,Base model as tool,base_model_as_tool,2.1138,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.036856,179528bc97b945b9d1f0d157cf7bf99a877f22ad,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_theta,mag1,Base model as tool,base_model_as_tool,2.4617,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.042922,32c3a7a8d22083bfca74311aacc854d95c8bb352,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_iota,mag1,Base model as tool,base_model_as_tool,2.4659,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.042997,bcb925786aac89e3b8d6116b11402b75f86b8045,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_kappa,mag1,Base model as tool,base_model_as_tool,2.6849,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.046815,09e0e8532817646ebf9a803f304b2c5818acbe9f,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
agent_epsilon,mag1,Base model as tool,base_model_as_tool,2.7433,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,0.047833,cb302ba68380bd3c01e2f6884c8334c9b353d369,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,T11,10
